,Population,"Households with household income $200,000 or more",Median family income,Households,Name,zipcode,"Percent of households with income over $200,000"
28075,29996.0,220.0,50027.0,10596.0,ZCTA5 81212,81212,2.0762551906379767
28076,135.0,0.0,98060.0,77.0,ZCTA5 81220,81220,0.0
28077,264.0,0.0,52813.0,101.0,ZCTA5 81221,81221,0.0
28078,515.0,0.0,NA,222.0,ZCTA5 81222,81222,0.0
28079,1412.0,0.0,39952.0,714.0,ZCTA5 81223,81223,0.0
28080,3631.0,41.0,91321.0,1504.0,ZCTA5 81224,81224,2.7260638297872344
28081,1247.0,8.0,64375.0,564.0,ZCTA5 81225,81225,1.4184397163120568
28082,9288.0,30.0,50050.0,2308.0,ZCTA5 81226,81226,1.2998266897746966
28083,7.0,0.0,NA,7.0,ZCTA5 81227,81227,0.0
28084,9128.0,36.0,64313.0,4003.0,ZCTA5 81230,81230,0.8993255058705971
28085,707.0,0.0,NA,0.0,ZCTA5 81231,81231,
28086,7.0,0.0,NA,7.0,ZCTA5 81232,81232,0.0
28087,849.0,11.0,74417.0,479.0,ZCTA5 81233,81233,2.2964509394572024
28088,753.0,10.0,59830.0,348.0,ZCTA5 81235,81235,2.8735632183908044
28089,958.0,0.0,74205.0,494.0,ZCTA5 81236,81236,0.0
28090,49.0,0.0,NA,28.0,ZCTA5 81237,81237,0.0
28091,8.0,0.0,NA,8.0,ZCTA5 81239,81239,0.0
28092,3878.0,55.0,63045.0,1628.0,ZCTA5 81240,81240,3.3783783783783785
28093,87.0,0.0,56750.0,27.0,ZCTA5 81241,81241,0.0
28094,837.0,3.0,52656.0,331.0,ZCTA5 81242,81242,0.906344410876133
28095,141.0,0.0,NA,58.0,ZCTA5 81243,81243,0.0
28096,413.0,0.0,42000.0,162.0,ZCTA5 81244,81244,0.0
28097,159.0,0.0,NA,66.0,ZCTA5 81248,81248,0.0
28098,153.0,6.0,72778.0,81.0,ZCTA5 81251,81251,7.4074074074074066
28099,3880.0,27.0,42049.0,1742.0,ZCTA5 81252,81252,1.5499425947187142
28100,622.0,0.0,66887.0,270.0,ZCTA5 81253,81253,0.0
28101,29899.0,611.0,85545.0,12070.0,ZCTA5 81301,81301,5.062137531068765
28102,8456.0,128.0,72139.0,3175.0,ZCTA5 81303,81303,4.031496062992126
28103,161.0,0.0,48173.0,94.0,ZCTA5 81320,81320,0.0
28104,14775.0,79.0,53750.0,5888.0,ZCTA5 81321,81321,1.3417119565217392
28105,4724.0,54.0,61741.0,1847.0,ZCTA5 81323,81323,2.9236599891716297
28106,1229.0,3.0,33125.0,499.0,ZCTA5 81324,81324,0.6012024048096193
28107,157.0,0.0,62386.0,99.0,ZCTA5 81325,81325,0.0
28108,2095.0,14.0,70893.0,855.0,ZCTA5 81326,81326,1.6374269005847955
28109,482.0,0.0,36875.0,231.0,ZCTA5 81327,81327,0.0
28110,4441.0,10.0,51290.0,1637.0,ZCTA5 81328,81328,0.6108735491753208
28111,96.0,0.0,NA,59.0,ZCTA5 81330,81330,0.0
28112,483.0,8.0,63705.0,241.0,ZCTA5 81331,81331,3.319502074688797
28113,186.0,2.0,47000.0,96.0,ZCTA5 81332,81332,2.083333333333333
28114,1246.0,0.0,29688.0,464.0,ZCTA5 81334,81334,0.0
28115,35.0,0.0,NA,22.0,ZCTA5 81335,81335,0.0
28116,21900.0,46.0,55166.0,9294.0,ZCTA5 81401,81401,0.49494297396169573
28117,10953.0,139.0,65883.0,4184.0,ZCTA5 81403,81403,3.3221797323135758
28118,1400.0,22.0,51116.0,616.0,ZCTA5 81410,81410,3.571428571428571
28119,14.0,0.0,NA,10.0,ZCTA5 81411,81411,0.0
28120,4698.0,80.0,49318.0,2102.0,ZCTA5 81413,81413,3.8058991436726926
28121,1323.0,14.0,71058.0,564.0,ZCTA5 81415,81415,2.4822695035460995
28122,14358.0,47.0,53341.0,5378.0,ZCTA5 81416,81416,0.8739308293045742
28123,1970.0,69.0,58261.0,743.0,ZCTA5 81418,81418,9.286675639300135
28124,3976.0,64.0,58333.0,1579.0,ZCTA5 81419,81419,4.053198226725776
28125,644.0,0.0,51979.0,300.0,ZCTA5 81422,81422,0.0
28126,1703.0,23.0,68894.0,669.0,ZCTA5 81423,81423,3.43796711509716
28127,1088.0,4.0,60156.0,504.0,ZCTA5 81424,81424,0.7936507936507936
28128,5520.0,14.0,44722.0,1955.0,ZCTA5 81425,81425,0.7161125319693095
28129,150.0,0.0,105938.0,65.0,ZCTA5 81426,81426,0.0
28130,999.0,18.0,80417.0,476.0,ZCTA5 81427,81427,3.7815126050420167
28131,3417.0,98.0,59464.0,1407.0,ZCTA5 81428,81428,6.965174129353234
28132,74.0,0.0,NA,36.0,ZCTA5 81429,81429,0.0
28133,652.0,13.0,69688.0,328.0,ZCTA5 81430,81430,3.9634146341463414
28134,356.0,0.0,51250.0,179.0,ZCTA5 81431,81431,0.0
28135,2964.0,63.0,71488.0,1397.0,ZCTA5 81432,81432,4.5096635647816745
28136,510.0,6.0,63906.0,267.0,ZCTA5 81433,81433,2.247191011235955
28137,169.0,0.0,49125.0,81.0,ZCTA5 81434,81434,0.0
28138,5140.0,156.0,75117.0,2122.0,ZCTA5 81435,81435,7.351555136663525
28139,24837.0,174.0,51189.0,9559.0,ZCTA5 81501,81501,1.8202740872476202
28140,15237.0,109.0,54613.0,6166.0,ZCTA5 81503,81503,1.767758676613688
28141,28478.0,164.0,57969.0,11446.0,ZCTA5 81504,81504,1.4328149571902848
28142,9226.0,218.0,68608.0,3969.0,ZCTA5 81505,81505,5.492567397329302
28143,10961.0,185.0,75167.0,5021.0,ZCTA5 81506,81506,3.6845249950209125
28144,14951.0,439.0,76237.0,6164.0,ZCTA5 81507,81507,7.121998702141466
28145,14101.0,52.0,39645.0,5325.0,ZCTA5 81520,81520,0.9765258215962441
28146,15647.0,165.0,63983.0,5978.0,ZCTA5 81521,81521,2.7601204416192706
28147,20.0,0.0,NA,10.0,ZCTA5 81522,81522,0.0
28148,1207.0,72.0,85287.0,505.0,ZCTA5 81523,81523,14.257425742574256
28149,1985.0,123.0,93310.0,805.0,ZCTA5 81524,81524,15.279503105590061
28150,1107.0,12.0,55357.0,401.0,ZCTA5 81525,81525,2.9925187032418954
28151,5373.0,68.0,73500.0,2160.0,ZCTA5 81526,81526,3.148148148148148
28152,1884.0,0.0,76287.0,811.0,ZCTA5 81527,81527,0.0
28153,15729.0,347.0,77074.0,5951.0,ZCTA5 81601,81601,5.830952781045203
28154,376.0,0.0,60625.0,143.0,ZCTA5 81610,81610,0.0
28155,10018.0,526.0,101788.0,4426.0,ZCTA5 81611,81611,11.884319927699954
28156,0.0,0.0,NA,0.0,ZCTA5 81612,81612,
28157,2883.0,127.0,95997.0,1316.0,ZCTA5 81615,81615,9.650455927051672
28158,11405.0,181.0,73177.0,3533.0,ZCTA5 81620,81620,5.123124823096519
28159,5719.0,219.0,80972.0,2416.0,ZCTA5 81621,81621,9.064569536423841
28160,15465.0,349.0,87636.0,5362.0,ZCTA5 81623,81623,6.508765386049982
28161,1430.0,21.0,67699.0,476.0,ZCTA5 81624,81624,4.411764705882353
28162,12353.0,114.0,69182.0,4626.0,ZCTA5 81625,81625,2.4643320363164722
28163,847.0,11.0,63750.0,334.0,ZCTA5 81630,81630,3.293413173652695
28164,8302.0,135.0,111091.0,2556.0,ZCTA5 81631,81631,5.28169014084507
28165,9244.0,461.0,96203.0,3050.0,ZCTA5 81632,81632,15.114754098360656
28166,0.0,0.0,NA,0.0,ZCTA5 81633,81633,
28167,6561.0,167.0,75041.0,2507.0,ZCTA5 81635,81635,6.661348224970083
28168,8324.0,140.0,86342.0,2575.0,ZCTA5 81637,81637,5.436893203883495
28169,206.0,0.0,77768.0,75.0,ZCTA5 81638,81638,0.0
28170,2163.0,24.0,64694.0,883.0,ZCTA5 81639,81639,2.7180067950169877
28171,92.0,0.0,NA,76.0,ZCTA5 81640,81640,0.0
28172,3768.0,37.0,68393.0,1464.0,ZCTA5 81641,81641,2.527322404371585
28173,83.0,0.0,NA,15.0,ZCTA5 81642,81642,0.0
28174,736.0,13.0,71250.0,318.0,ZCTA5 81643,81643,4.088050314465408
28175,1138.0,13.0,86042.0,431.0,ZCTA5 81645,81645,3.0162412993039442
28176,236.0,0.0,99250.0,85.0,ZCTA5 81646,81646,0.0
28177,7142.0,88.0,87966.0,2429.0,ZCTA5 81647,81647,3.6228900782214906
28178,2856.0,23.0,80341.0,961.0,ZCTA5 81648,81648,2.3933402705515086
28179,249.0,0.0,83000.0,86.0,ZCTA5 81649,81649,0.0
28180,13145.0,74.0,61467.0,4481.0,ZCTA5 81650,81650,1.6514170943985718
28181,4886.0,83.0,57139.0,1829.0,ZCTA5 81652,81652,4.537998906506288
28182,26.0,0.0,NA,26.0,ZCTA5 81653,81653,0.0
28183,1580.0,22.0,63026.0,559.0,ZCTA5 81654,81654,3.9355992844364938
28184,86.0,0.0,NA,16.0,ZCTA5 81655,81655,0.0
28185,255.0,6.0,NA,113.0,ZCTA5 81656,81656,5.3097345132743365
28186,5697.0,243.0,96528.0,2388.0,ZCTA5 81657,81657,10.175879396984925
28187,36962.0,210.0,68491.0,14788.0,ZCTA5 82001,82001,1.4200703272923993
28188,585.0,0.0,NA,19.0,ZCTA5 82005,82005,0.0
28189,19988.0,116.0,53448.0,7685.0,ZCTA5 82007,82007,1.509433962264151
28190,33895.0,687.0,91870.0,12989.0,ZCTA5 82009,82009,5.289090769112326
28191,267.0,14.0,45109.0,92.0,ZCTA5 82050,82050,15.217391304347828
28192,42.0,0.0,NA,27.0,ZCTA5 82051,82051,0.0
28193,10.0,0.0,NA,5.0,ZCTA5 82052,82052,0.0
28194,1572.0,0.0,93831.0,603.0,ZCTA5 82053,82053,0.0
28195,1024.0,16.0,93529.0,267.0,ZCTA5 82054,82054,5.992509363295881
28196,176.0,0.0,56000.0,92.0,ZCTA5 82055,82055,0.0
28197,85.0,11.0,NA,30.0,ZCTA5 82058,82058,36.666666666666664
28198,160.0,0.0,NA,82.0,ZCTA5 82059,82059,0.0
28199,583.0,20.0,65694.0,236.0,ZCTA5 82060,82060,8.47457627118644
28200,0.0,0.0,NA,0.0,ZCTA5 82061,82061,
28201,157.0,24.0,212760.0,82.0,ZCTA5 82063,82063,29.268292682926827
28202,20589.0,217.0,70191.0,8322.0,ZCTA5 82070,82070,2.607546262917568
28203,16401.0,156.0,68068.0,6846.0,ZCTA5 82072,82072,2.2787028921998247
28204,51.0,0.0,NA,0.0,ZCTA5 82073,82073,
28205,67.0,0.0,NA,25.0,ZCTA5 82081,82081,0.0
28206,1390.0,5.0,72031.0,586.0,ZCTA5 82082,82082,0.8532423208191127
28207,288.0,0.0,58250.0,137.0,ZCTA5 82083,82083,0.0
28208,0.0,0.0,NA,0.0,ZCTA5 82084,82084,
28209,697.0,0.0,NA,86.0,ZCTA5 82190,82190,0.0
28210,6659.0,112.0,55571.0,2803.0,ZCTA5 82201,82201,3.995718872636461
28211,452.0,18.0,36556.0,179.0,ZCTA5 82210,82210,10.05586592178771
28212,378.0,7.0,60000.0,192.0,ZCTA5 82212,82212,3.6458333333333335
28213,559.0,5.0,67083.0,239.0,ZCTA5 82213,82213,2.092050209205021
28214,1179.0,0.0,57120.0,499.0,ZCTA5 82214,82214,0.0
28215,133.0,9.0,88125.0,68.0,ZCTA5 82215,82215,13.23529411764706
28216,17.0,0.0,NA,8.0,ZCTA5 82217,82217,0.0
28217,16.0,0.0,NA,10.0,ZCTA5 82219,82219,0.0
28218,710.0,0.0,40855.0,199.0,ZCTA5 82221,82221,0.0
28219,103.0,0.0,58750.0,34.0,ZCTA5 82222,82222,0.0
28220,1369.0,5.0,67434.0,505.0,ZCTA5 82223,82223,0.9900990099009901
28221,22.0,0.0,NA,11.0,ZCTA5 82224,82224,0.0
28222,2118.0,11.0,54038.0,806.0,ZCTA5 82225,82225,1.3647642679900744
28223,181.0,4.0,NA,74.0,ZCTA5 82227,82227,5.405405405405405
28224,9.0,0.0,NA,9.0,ZCTA5 82229,82229,0.0
28225,10352.0,67.0,56250.0,4160.0,ZCTA5 82240,82240,1.610576923076923
28226,42.0,0.0,78438.0,25.0,ZCTA5 82242,82242,0.0
28227,116.0,0.0,NA,31.0,ZCTA5 82243,82243,0.0
28228,471.0,3.0,87000.0,203.0,ZCTA5 82244,82244,1.477832512315271
28229,9291.0,53.0,70039.0,3428.0,ZCTA5 82301,82301,1.546091015169195
28230,678.0,2.0,84500.0,291.0,ZCTA5 82321,82321,0.6872852233676976
28231,158.0,0.0,59792.0,55.0,ZCTA5 82322,82322,0.0
28232,92.0,0.0,NA,55.0,ZCTA5 82323,82323,0.0
28233,242.0,0.0,62813.0,111.0,ZCTA5 82324,82324,0.0
28234,938.0,41.0,66667.0,402.0,ZCTA5 82325,82325,10.199004975124378
28235,850.0,21.0,60774.0,344.0,ZCTA5 82327,82327,6.104651162790697
28236,355.0,0.0,60313.0,169.0,ZCTA5 82329,82329,0.0
28237,2526.0,12.0,78086.0,1019.0,ZCTA5 82331,82331,1.1776251226692835
28238,220.0,0.0,NA,58.0,ZCTA5 82332,82332,0.0
28239,379.0,14.0,89000.0,166.0,ZCTA5 82334,82334,8.433734939759036
28240,59.0,0.0,36563.0,34.0,ZCTA5 82335,82335,0.0
28241,399.0,6.0,81029.0,133.0,ZCTA5 82336,82336,4.511278195488721
28242,7757.0,107.0,64387.0,3240.0,ZCTA5 82401,82401,3.3024691358024687
28243,2212.0,16.0,65074.0,743.0,ZCTA5 82410,82410,2.1534320323014806
28244,534.0,0.0,50000.0,162.0,ZCTA5 82411,82411,0.0
28245,605.0,5.0,57500.0,187.0,ZCTA5 82412,82412,2.6737967914438503
28246,15543.0,240.0,71336.0,6385.0,ZCTA5 82414,82414,3.7588097102584186
28247,987.0,23.0,80500.0,316.0,ZCTA5 82420,82420,7.2784810126582276
28248,354.0,0.0,78571.0,132.0,ZCTA5 82421,82421,0.0
28249,77.0,0.0,NA,44.0,ZCTA5 82422,82422,0.0
28250,159.0,0.0,45313.0,83.0,ZCTA5 82423,82423,0.0
28251,2760.0,0.0,57778.0,1102.0,ZCTA5 82426,82426,0.0
28252,117.0,0.0,65500.0,59.0,ZCTA5 82428,82428,0.0
28253,109.0,0.0,46875.0,44.0,ZCTA5 82430,82430,0.0
28254,3404.0,4.0,55216.0,1326.0,ZCTA5 82431,82431,0.301659125188537
28255,316.0,0.0,55208.0,113.0,ZCTA5 82432,82432,0.0
28256,1070.0,8.0,53173.0,426.0,ZCTA5 82433,82433,1.8779342723004695
28257,135.0,0.0,69107.0,50.0,ZCTA5 82434,82434,0.0
28258,11949.0,101.0,70568.0,4782.0,ZCTA5 82435,82435,2.112086992890004
28259,154.0,0.0,80388.0,49.0,ZCTA5 82440,82440,0.0
28260,224.0,0.0,84375.0,107.0,ZCTA5 82441,82441,0.0
28261,681.0,12.0,45789.0,310.0,ZCTA5 82442,82442,3.870967741935484
28262,4619.0,53.0,63050.0,2199.0,ZCTA5 82443,82443,2.41018644838563
28263,97.0,0.0,NA,83.0,ZCTA5 82450,82450,0.0
28264,19527.0,258.0,64358.0,7158.0,ZCTA5 82501,82501,3.604358759430008
28265,538.0,0.0,47500.0,122.0,ZCTA5 82510,82510,0.0
28266,128.0,4.0,NA,64.0,ZCTA5 82512,82512,6.25
28267,1844.0,13.0,75667.0,911.0,ZCTA5 82513,82513,1.4270032930845227
28268,1711.0,11.0,51250.0,454.0,ZCTA5 82514,82514,2.4229074889867843
28269,468.0,0.0,57083.0,164.0,ZCTA5 82515,82515,0.0
28270,448.0,0.0,45000.0,179.0,ZCTA5 82516,82516,0.0
28271,14012.0,141.0,68420.0,5261.0,ZCTA5 82520,82520,2.680098840524615
28272,870.0,8.0,66250.0,334.0,ZCTA5 82523,82523,2.3952095808383236
28273,28340.0,390.0,69727.0,11486.0,ZCTA5 82601,82601,3.395437924429741
28274,27410.0,389.0,73943.0,10506.0,ZCTA5 82604,82604,3.7026461069864838
28275,18181.0,371.0,75777.0,7388.0,ZCTA5 82609,82609,5.021656740660531
28276,210.0,8.0,93454.0,81.0,ZCTA5 82620,82620,9.876543209876543
28277,62.0,8.0,NA,8.0,ZCTA5 82630,82630,100.0
28278,10012.0,127.0,76591.0,4028.0,ZCTA5 82633,82633,3.152929493545184
28279,241.0,0.0,56500.0,105.0,ZCTA5 82635,82635,0.0
28280,4178.0,61.0,62500.0,1842.0,ZCTA5 82636,82636,3.3116178067318134
28281,4202.0,0.0,79757.0,1547.0,ZCTA5 82637,82637,0.0
28282,0.0,0.0,NA,0.0,ZCTA5 82638,82638,
28283,762.0,6.0,53107.0,325.0,ZCTA5 82639,82639,1.8461538461538463
28284,48.0,0.0,NA,24.0,ZCTA5 82640,82640,0.0
28285,74.0,0.0,65000.0,54.0,ZCTA5 82642,82642,0.0
28286,605.0,0.0,56531.0,229.0,ZCTA5 82643,82643,0.0
28287,1650.0,0.0,50644.0,769.0,ZCTA5 82644,82644,0.0
28288,0.0,0.0,NA,0.0,ZCTA5 82646,82646,
28289,0.0,0.0,NA,0.0,ZCTA5 82648,82648,
28290,1063.0,18.0,64286.0,458.0,ZCTA5 82649,82649,3.9301310043668125
28291,5425.0,105.0,77643.0,2327.0,ZCTA5 82701,82701,4.512247529007306
28292,274.0,10.0,NA,141.0,ZCTA5 82710,82710,7.092198581560284
28293,148.0,0.0,81389.0,52.0,ZCTA5 82711,82711,0.0
28294,456.0,0.0,58950.0,182.0,ZCTA5 82712,82712,0.0
28295,163.0,0.0,NA,54.0,ZCTA5 82714,82714,0.0
28296,0.0,0.0,NA,0.0,ZCTA5 82715,82715,
28297,18147.0,167.0,84084.0,6796.0,ZCTA5 82716,82716,2.457327839905827
28298,25894.0,515.0,100772.0,9089.0,ZCTA5 82718,82718,5.666189899878975
28299,931.0,17.0,59632.0,388.0,ZCTA5 82720,82720,4.381443298969072
28300,2925.0,22.0,86000.0,1136.0,ZCTA5 82721,82721,1.936619718309859
28301,338.0,0.0,128333.0,154.0,ZCTA5 82723,82723,0.0
28302,452.0,0.0,66827.0,119.0,ZCTA5 82725,82725,0.0
28303,1493.0,9.0,92344.0,591.0,ZCTA5 82727,82727,1.5228426395939088
28304,2255.0,64.0,58750.0,964.0,ZCTA5 82729,82729,6.639004149377594
28305,1527.0,33.0,85391.0,727.0,ZCTA5 82730,82730,4.53920220082531
28306,36.0,0.0,NA,36.0,ZCTA5 82731,82731,0.0
28307,2451.0,31.0,76726.0,903.0,ZCTA5 82732,82732,3.433001107419712
28308,25070.0,209.0,72620.0,10676.0,ZCTA5 82801,82801,1.9576620457100038
28309,162.0,0.0,74500.0,60.0,ZCTA5 82831,82831,0.0
28310,857.0,0.0,69783.0,289.0,ZCTA5 82832,82832,0.0
28311,0.0,0.0,NA,0.0,ZCTA5 82833,82833,
28312,7519.0,96.0,71324.0,3277.0,ZCTA5 82834,82834,2.929508696978944
28313,291.0,0.0,70000.0,145.0,ZCTA5 82835,82835,0.0
28314,1135.0,2.0,85000.0,491.0,ZCTA5 82836,82836,0.40733197556008144
28315,50.0,1.0,NA,23.0,ZCTA5 82837,82837,4.3478260869565215
28316,365.0,0.0,59871.0,139.0,ZCTA5 82838,82838,0.0
28317,1271.0,8.0,64643.0,448.0,ZCTA5 82839,82839,1.7857142857142856
28318,1000.0,0.0,45048.0,484.0,ZCTA5 82842,82842,0.0
28319,13.0,0.0,NA,8.0,ZCTA5 82844,82844,0.0
28320,28.0,0.0,NA,14.0,ZCTA5 82845,82845,0.0
28321,29408.0,353.0,83507.0,10760.0,ZCTA5 82901,82901,3.280669144981413
28322,71.0,0.0,NA,65.0,ZCTA5 82922,82922,0.0
28323,174.0,0.0,52738.0,76.0,ZCTA5 82923,82923,0.0
28324,231.0,0.0,NA,164.0,ZCTA5 82925,82925,0.0
28325,86.0,0.0,NA,86.0,ZCTA5 82929,82929,0.0
28326,14558.0,171.0,54485.0,5146.0,ZCTA5 82930,82930,3.322969296541003
28327,417.0,16.0,136389.0,212.0,ZCTA5 82932,82932,7.547169811320755
28328,469.0,16.0,128125.0,201.0,ZCTA5 82933,82933,7.960199004975125
28329,315.0,0.0,34125.0,106.0,ZCTA5 82934,82934,0.0
28330,13155.0,145.0,83500.0,4787.0,ZCTA5 82935,82935,3.029036975141007
28331,0.0,0.0,NA,0.0,ZCTA5 82936,82936,
28332,3889.0,22.0,88112.0,1371.0,ZCTA5 82937,82937,1.604668125455872
28333,210.0,0.0,NA,74.0,ZCTA5 82938,82938,0.0
28334,1795.0,0.0,66250.0,668.0,ZCTA5 82939,82939,0.0
28335,4854.0,19.0,97212.0,1672.0,ZCTA5 82941,82941,1.1363636363636365
28336,96.0,0.0,NA,46.0,ZCTA5 82942,82942,0.0
28337,155.0,0.0,NA,126.0,ZCTA5 82943,82943,0.0
28338,298.0,0.0,NA,91.0,ZCTA5 82944,82944,0.0
28339,413.0,2.0,84792.0,148.0,ZCTA5 82945,82945,1.3513513513513513
28340,16304.0,843.0,89597.0,6257.0,ZCTA5 83001,83001,13.472910340418732
28341,40.0,0.0,NA,27.0,ZCTA5 83011,83011,0.0
28342,181.0,0.0,NA,108.0,ZCTA5 83012,83012,0.0
28343,583.0,0.0,128088.0,265.0,ZCTA5 83013,83013,0.0
28344,3917.0,388.0,113508.0,1466.0,ZCTA5 83014,83014,26.46657571623465
28345,538.0,0.0,123605.0,153.0,ZCTA5 83025,83025,0.0
28346,3106.0,47.0,86667.0,1294.0,ZCTA5 83101,83101,3.6321483771251932
28347,4558.0,36.0,66438.0,1532.0,ZCTA5 83110,83110,2.3498694516971277
28348,470.0,0.0,83269.0,158.0,ZCTA5 83111,83111,0.0
28349,391.0,0.0,63786.0,170.0,ZCTA5 83112,83112,0.0
28350,2934.0,42.0,81181.0,833.0,ZCTA5 83113,83113,5.042016806722689
28351,1037.0,1.0,59583.0,315.0,ZCTA5 83114,83114,0.31746031746031744
28352,1642.0,0.0,46250.0,393.0,ZCTA5 83115,83115,0.0
28353,548.0,0.0,88750.0,287.0,ZCTA5 83116,83116,0.0
28354,1203.0,75.0,95272.0,487.0,ZCTA5 83118,83118,15.400410677618071
28355,108.0,0.0,53625.0,31.0,ZCTA5 83119,83119,0.0
28356,1059.0,36.0,83158.0,337.0,ZCTA5 83120,83120,10.682492581602373
28357,6.0,0.0,NA,6.0,ZCTA5 83121,83121,0.0
28358,709.0,20.0,51579.0,192.0,ZCTA5 83122,83122,10.416666666666668
28359,478.0,1.0,55938.0,200.0,ZCTA5 83123,83123,0.5
28360,139.0,0.0,98125.0,61.0,ZCTA5 83124,83124,0.0
28361,330.0,0.0,79194.0,101.0,ZCTA5 83126,83126,0.0
28362,3378.0,46.0,59205.0,1371.0,ZCTA5 83127,83127,3.3552151714077314
28363,1253.0,0.0,109500.0,560.0,ZCTA5 83128,83128,0.0
28364,37210.0,291.0,58791.0,13733.0,ZCTA5 83201,83201,2.118983470472584
28365,23192.0,67.0,56863.0,7782.0,ZCTA5 83202,83202,0.8609611924955024
28366,279.0,0.0,NA,85.0,ZCTA5 83203,83203,0.0
28367,18071.0,187.0,57705.0,7058.0,ZCTA5 83204,83204,2.64947577217342
28368,1165.0,0.0,10625.0,153.0,ZCTA5 83209,83209,0.0
28369,3175.0,8.0,46458.0,1070.0,ZCTA5 83210,83210,0.7476635514018692
28370,5920.0,21.0,54112.0,1882.0,ZCTA5 83211,83211,1.1158342189160468
28371,158.0,8.0,50000.0,71.0,ZCTA5 83212,83212,11.267605633802818
28372,1493.0,18.0,44464.0,600.0,ZCTA5 83213,83213,3.0
28373,594.0,1.0,75417.0,204.0,ZCTA5 83214,83214,0.49019607843137253
28374,17.0,0.0,NA,6.0,ZCTA5 83215,83215,0.0
28375,825.0,17.0,60313.0,309.0,ZCTA5 83217,83217,5.501618122977346
28376,343.0,0.0,41667.0,113.0,ZCTA5 83218,83218,0.0
28377,174.0,0.0,60956.0,59.0,ZCTA5 83220,83220,0.0
28378,26814.0,205.0,59013.0,8735.0,ZCTA5 83221,83221,2.346880366342301
28379,126.0,0.0,52500.0,45.0,ZCTA5 83223,83223,0.0
28380,2324.0,0.0,38950.0,954.0,ZCTA5 83226,83226,0.0
28381,177.0,0.0,NA,132.0,ZCTA5 83227,83227,0.0
28382,750.0,0.0,50750.0,192.0,ZCTA5 83228,83228,0.0
28383,527.0,0.0,65000.0,136.0,ZCTA5 83232,83232,0.0
28384,12.0,0.0,NA,12.0,ZCTA5 83233,83233,0.0
28385,1650.0,13.0,54688.0,591.0,ZCTA5 83234,83234,2.199661590524535
28386,37.0,0.0,NA,13.0,ZCTA5 83235,83235,0.0
28387,1997.0,10.0,69907.0,669.0,ZCTA5 83236,83236,1.4947683109118086
28388,971.0,16.0,50000.0,354.0,ZCTA5 83237,83237,4.519774011299435
28389,107.0,0.0,43977.0,33.0,ZCTA5 83238,83238,0.0
28390,552.0,1.0,52083.0,217.0,ZCTA5 83239,83239,0.4608294930875576
28391,2003.0,8.0,57917.0,726.0,ZCTA5 83241,83241,1.1019283746556474
28392,98.0,0.0,65833.0,22.0,ZCTA5 83243,83243,0.0
28393,237.0,0.0,52188.0,78.0,ZCTA5 83244,83244,0.0
28394,2004.0,16.0,71544.0,766.0,ZCTA5 83245,83245,2.088772845953003
28395,784.0,8.0,53750.0,327.0,ZCTA5 83246,83246,2.4464831804281344
28396,1344.0,12.0,68611.0,478.0,ZCTA5 83250,83250,2.510460251046025
28397,1134.0,9.0,57216.0,477.0,ZCTA5 83251,83251,1.8867924528301887
28398,4171.0,8.0,49375.0,1529.0,ZCTA5 83252,83252,0.5232177894048398
28399,81.0,0.0,NA,41.0,ZCTA5 83253,83253,0.0
28400,3664.0,33.0,55625.0,1508.0,ZCTA5 83254,83254,2.1883289124668437
28401,1092.0,20.0,73413.0,478.0,ZCTA5 83255,83255,4.184100418410042
28402,618.0,0.0,59375.0,247.0,ZCTA5 83261,83261,0.0
28403,1308.0,0.0,64718.0,460.0,ZCTA5 83262,83262,0.0
28404,9298.0,23.0,59394.0,3114.0,ZCTA5 83263,83263,0.7385998715478485
28405,663.0,1.0,53177.0,207.0,ZCTA5 83271,83271,0.4830917874396135
28406,265.0,0.0,48250.0,103.0,ZCTA5 83272,83272,0.0
28407,9506.0,28.0,60135.0,2965.0,ZCTA5 83274,83274,0.9443507588532885
28408,3866.0,40.0,74861.0,1468.0,ZCTA5 83276,83276,2.7247956403269753
28409,235.0,0.0,76042.0,103.0,ZCTA5 83277,83277,0.0
28410,326.0,0.0,93750.0,126.0,ZCTA5 83278,83278,0.0
28411,183.0,0.0,NA,60.0,ZCTA5 83281,83281,0.0
28412,197.0,0.0,NA,51.0,ZCTA5 83283,83283,0.0
28413,185.0,0.0,40500.0,65.0,ZCTA5 83285,83285,0.0
28414,1270.0,4.0,59000.0,379.0,ZCTA5 83286,83286,1.0554089709762533
28415,220.0,0.0,53409.0,95.0,ZCTA5 83287,83287,0.0
28416,54438.0,363.0,55840.0,19894.0,ZCTA5 83301,83301,1.824670755001508
28417,108.0,0.0,30833.0,43.0,ZCTA5 83302,83302,0.0
28418,647.0,0.0,51875.0,207.0,ZCTA5 83311,83311,0.0
28419,178.0,0.0,31607.0,79.0,ZCTA5 83312,83312,0.0
28420,3643.0,35.0,58551.0,1426.0,ZCTA5 83313,83313,2.4544179523141656
28421,1072.0,43.0,46731.0,467.0,ZCTA5 83314,83314,9.207708779443255
28422,9370.0,36.0,52868.0,3602.0,ZCTA5 83316,83316,0.9994447529150472
28423,16992.0,72.0,51050.0,5748.0,ZCTA5 83318,83318,1.2526096033402923
28424,830.0,1.0,52396.0,295.0,ZCTA5 83320,83320,0.3389830508474576
28425,558.0,0.0,44013.0,208.0,ZCTA5 83321,83321,0.0
28426,21.0,3.0,NA,11.0,ZCTA5 83322,83322,27.27272727272727
